557	è	è	CCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4077.777#4078.09				
558	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@mva1988f-words#@mva1988f#4078.09#4078.403				
559	ïîåõàëè	ïîåõàòü	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4078.403#4078.718				
560	âìåñòå	âìåñòå	ADV	_	Degree=Pos	_	_	_	@mva1988f-words#@mva1988f#4078.894#4079.35				
561	ñ	ñ	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4079.35#4079.806				
562	íà÷àëüíèêîì	íà÷àëüíèê	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4079.806#4080.262				
563	îòðßäà	îòðßä	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4080.262#4080.718				
564	äî	äî	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4081.453#4082.012				
565	âîêçàëà	âîêçàë	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4082.012#4082.571				
566	èæíåãî	èæíèé	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4083.953#4084.482				
567	îâãîðîäà	îâãîðîä	PROPN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4084.482#4085.012				
568	âîò	âîò	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4086.717#4086.952				
569	êàê-òî	êàê-òî	ADV	_	Degree=Pos	_	_	_	@mva1988f-words#@mva1988f#4086.952#4087.187				
570	òàê	òàê	ADV	_	Degree=Pos	_	_	_	@mva1988f-words#@mva1988f#4087.187#4087.422				
571	ó	ó	ADP	_	_	_	_	_	@mva1988f-words#@mva1988f#4087.422#4087.657				
572	ìåíß	ß	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4087.657#4087.892				
573	âñÞ	âåñü	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4087.892#4088.127				
574	ýòî	ýòî	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4088.127#4088.362				
575	áûëî	áûòü	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4088.362#4088.6				
576	÷òî	÷òî	PRON	_	Case=Acc	_	_	_	@mva1988f-words#@mva1988f#4088.893#4089.163				
577	ß	ß	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4089.163#4089.433				
578	÷óâñòâîâàëà	÷óâñòâîâàòü	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4089.433#4089.703				
579	?	?	PUNCT	_	_	_	_	_	@mva1988f-words#@mva1988f#4089.703#4089.973				
580	íó	íó	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4089.973#4090.246				
581	ß	ß	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4090.393#4090.693				
582	äóìàþ	äóìàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4090.693#4090.993				
583	÷òî	÷òî	SCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4090.993#4091.293				
584	òîæå	òîæå	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4091.293#4091.593				
585	ïîíßëà	ïîíßòü	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4091.593#4091.893				
586	÷òî	÷òî	SCONJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4091.893#4092.193				
587	ýòî	ýòî	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mva1988f-words#@mva1988f#4092.193#4092.493				
588	äîñòàòî÷íî	äîñòàòî÷íî	ADV	_	Degree=Pos	_	_	_	@mva1988f-words#@mva1988f#4092.493#4092.793				
589	ñìåøíî	ñìåøíî	ADV	_	Degree=Pos 	_	_	_	@mva1988f-words#@mva1988f#4092.793#4093.099				
590	ß	ß	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4093.274#4093.656				
591	ñìåßëàñü	ñìåßòüñß	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@mva1988f-words#@mva1988f#4093.656#4094.039				
592	ààà	ààa	INTJ	_	_	_	_	_	@mva1988f-words#@mva1988f#4095.009#4095.597				
593	ß	ß	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4095.891#4096.48				
594	äà	äà	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4099.656#4099.883				
595	íè÷åãî	íè÷òî	PRON	_	Case=Gen	_	_	_	@mva1988f-words#@mva1988f#4099.883#4100.11				
596	ß	ß	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4100.11#4100.337				
597	íå	íå	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4100.337#4100.564				
598	÷óâñòâîâàëà	÷óâñòâîâàòü	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4100.564#4100.791				
599	ß	ß	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mva1988f-words#@mva1988f#4100.791#4101.018				
600	ïðîñòî	ïðîñòî	PART	_	_	_	_	_	@mva1988f-words#@mva1988f#4101.018#4101.245				
601	åõàëà	åõàòü	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mva1988f-words#@mva1988f#4101.245#4101.479				
602	ðàññêàæè	ðàññêàçàòü	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3788.134#3788.437				
603	ìíå	ß	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@is1984f-words#@is1984f#3788.437#3788.74				
604	ëó÷øå	õîðîøî	ADV	_	Degree=Cmp	_	_	_	@is1984f-words#@is1984f#3788.74#3789.043				
605	ïðî	ïðî	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3789.043#3789.346				
606	ñâîè	ñâîé	DET	_	Case=Acc|Number=Plur	_	_	_	@is1984f-words#@is1984f#3789.346#3789.649				
607	ãàñòðîëè	ãàñòðîëü	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@is1984f-words#@is1984f#3789.649#3789.957				
608	ýý	ýý	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3790.163#3790.986				
609	ñ	ñ	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3791.456#3791.773				
610	êîòîðûõ	êîòîðûé	PRON	_	Case=Gen|Number=Plur	_	_	_	@is1984f-words#@is1984f#3791.773#3792.09				
611	òû	òû	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#3792.09#3792.407				
612	ñåé÷àñ	ñåé÷àñ	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3792.407#3792.724				
613	âåðíóëàñü	âåðíóòüñß	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@is1984f-words#@is1984f#3792.724#3793.045				
614	òàê	òàê	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3799.103#3799.515				
615	òàê	òàê	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3806.868#3807.397				
616	ìõì	ìõì	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3809.098#3809.568				
617	ìõì	ìõì	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3814.332#3814.744				
618	ààà	àà	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3836.182#3836.711				
619	íàïðèìåð	íàïðèìåð	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3838.351#3838.636				
620	à	à	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3838.636#3838.921				
621	÷òî	÷òî	PRON	_	Case=Acc	_	_	_	@is1984f-words#@is1984f#3838.921#3839.206				
622	äåëàþò	äåëàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3839.206#3839.491				
623	ðåáßòà	ðåáßòà	NOUN	_	Animacy=Anim|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@is1984f-words#@is1984f#3839.491#3839.776				
624	ïîñëå	ïîñëå	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3839.776#3840.061				
625	ýòîãî	ýòî	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@is1984f-words#@is1984f#3840.061#3840.351				
626	êàêèå	êàêîé	DET	_	Case=Acc|Number=Plur	_	_	_	@is1984f-words#@is1984f#3840.469#3841.027				
627	êëàññíûå	êëàññíûé	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@is1984f-words#@is1984f#3841.027#3841.586				
628	àêöèè	àêöèß	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@is1984f-words#@is1984f#3843.174#3843.645				
629	îáàëäåòü	îáàëäåòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@is1984f-words#@is1984f#3880.223#3881.047				
630	îáàëäåòü	îáàëäåòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@is1984f-words#@is1984f#3881.635#3882.4				
631	çà÷	çà÷åì	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3883.429#3883.929				
632	çà÷åì	çà÷åì	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3883.929#3884.248				
633	ýòî	ýòî	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@is1984f-words#@is1984f#3884.248#3884.567				
634	íóæíî	íóæíûé	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@is1984f-words#@is1984f#3884.567#3884.886				
635	ëþäßì	÷åëîâåê	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@is1984f-words#@is1984f#3884.886#3885.205				
636	ß	ß	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@is1984f-words#@is1984f#3885.205#3885.524				
637	íå	íå	PART	_	_	_	_	_	@is1984f-words#@is1984f#3885.524#3885.843				
638	ïîíèìàþ	ïîíèìàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3885.843#3886.165				
639	çà÷åì	çà÷åì	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3886.459#3886.706				
640	èì	îíè	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@is1984f-words#@is1984f#3886.706#3886.953				
641	íóæåí	íóæíûé	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@is1984f-words#@is1984f#3886.953#3887.2				
642	ðóññêèé	ðóññêèé	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@is1984f-words#@is1984f#3887.2#3887.447				
643	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3887.447#3887.694				
644	ììì	ììì	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3894.654#3895.301				
645	äà	äà	PART	_	_	_	_	_	@is1984f-words#@is1984f#3898.977#3899.624				
646	ýý	ýý	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3900.624#3901.035				
647	÷òî	÷òî	PRON	_	Case=Acc	_	_	_	@is1984f-words#@is1984f#3937.933#3938.271				
648	çíà÷èò	çíà÷èòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3938.271#3938.609				
649	èíà÷å	èíà÷å	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3938.609#3938.947				
650	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3938.947#3939.286				
651	ì	ì	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3957.755#3958.285				
652	÷òî	÷òî	PRON	_	Case=Acc	_	_	_	@is1984f-words#@is1984f#3965.431#3965.769				
653	òû	òû	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#3965.769#3966.107				
654	÷óâñòâóåøü	÷óâñòâîâàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3966.107#3966.445				
655	êîãäà	êîãäà	SCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3966.445#3966.783				
656	ïåðåøàãèâàåøü	ïåðåøàãèâàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3966.783#3967.121				
657	ýòîò	ýòîò	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@is1984f-words#@is1984f#3967.121#3967.459				
658	ïîðîã	ïîðîã	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@is1984f-words#@is1984f#3967.459#3967.797				
659	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3967.797#3968.137				
660	äà	äà	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3976.637#3977.107				
661	òåáå	òû	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#3993.989#3994.302				
662	áûëî	áûòü	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3994.302#3994.615				
663	óíèçèòåëüíî	óíèçèòåëüíî	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3994.615#3994.928				
664	âûõîäèòü	âûõîäèòü	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@is1984f-words#@is1984f#3994.928#3995.241				
665	ïî	ïî	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3995.241#3995.554				
666	àìíèñòèè	àìíèñòèß	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@is1984f-words#@is1984f#3995.554#3995.867				
667	èëè	èëè	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3995.867#3996.18				
668	÷òî	÷òî	PRON	_	Case=Acc	_	_	_	@is1984f-words#@is1984f#3996.18#3996.493				
669	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3996.493#3996.813				
670	ïßòü	ïßòü	NUM	_	Case=Nom	_	_	_	@is1984f-words#@is1984f#4024.372#4024.607				
671	æåíùèí	æåíùèíà	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@is1984f-words#@is1984f#4024.607#4024.842				
672	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#4024.842#4025.078				
673	äâîå	äâîå	NUM	_	Case=Nom	_	_	_	@is1984f-words#@is1984f#4028.519#4028.769				
674	òû	òû	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#4028.769#4029.019				
675	è	è	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#4029.019#4029.269				
